		Seq_in_ss	1	55237	55914	NS6174
		Seq_in_ss	1	55237	55914	NS6184
		Seq_in_ss	1	55237	55914	NS6231
		Seq_in_ss	1	55237	55914	NS6235
		Seq_in_ss	1	55237	55914	NS6025
		Seq_in_ss	1	55237	55914	NS6153
		Seq_in_ss	1	55237	55914	NS6154
		Seq_in_ss	1	55237	55914	NS6163
		Seq_in_ss	1	55237	55914	NS6166
		Seq_in_ss	1	55237	55914	NS8227
		Seq_in_ss	1	55237	55914	NS6177
		Outgroup 		Seq_in_ss	1	55237	55914	WT
	 Region set: 
		Region set name: pop_IB_pop_NS
		Reg_in_rs	1	1	678	CRM	[all]
	 Outgroup: 			Seq_in_ss	1	55237	55914	WT
RESULTS
PWM,Region,Chr,Start,Stop,ID,Position,Threshold,Reverse,Len,NumMut,SumPi,mean_S_set1,sd_S_set1,mean_S_set2,sd_S_set2,S_Qst
AT1G06180,CRM,1,1,678,pop_IB.0.33.r.2.0,311,7.61,true,15,0,0.0,8.154006879928264,0.0,8.154006879928264,0.0,0.0
AT1G09540,CRM,1,1,678,pop_IB.0.33.f.6.0,311,7.04,false,15,0,0.0,7.515927989905547,0.0,7.515927989905548,0.0,0.0
AT1G16490,CRM,1,1,678,pop_IB.0.33.r.12.0,309,7.26,true,15,0,0.0,9.679995751766155,0.0,9.679995751766155,0.0,0.0
AT1G24260,CRM,1,1,678,pop_IB.0.33.r.18.0,131,5.38,true,13,0,0.0,8.836327038262668,0.0,8.836327038262667,0.0,0.0
AT1G24260,CRM,1,1,678,pop_IB.0.33.r.18.1,580,5.38,true,13,0,0.0,6.741296191673998,0.0,6.741296191673997,0.0,0.0
AT1G27730,CRM,1,1,678,pop_IB.0.33.r.19.0,437,4.76,true,11,0,0.0,5.02639013864058,0.0,5.02639013864058,0.0,0.0
AT1G34670,CRM,1,1,678,pop_IB.0.33.r.34.0,308,6.26,true,21,0,0.0,8.96467867465475,0.0,8.96467867465475,0.0,0.0
AT1G49950,CRM,1,1,678,pop_IB.0.33.r.38.0,182,7.02,true,9,0,0.0,7.5647112433289285,0.0,7.5647112433289285,0.0,0.0
AT1G51220,CRM,1,1,678,pop_IB.0.33.f.40.0,481,4.89,false,15,0,0.0,5.3166978655347075,0.0,5.3166978655347075,0.0,0.0
AT1G52150,CRM,1,1,678,pop_IB.0.33.f.41.0,444,7.33,false,15,0,0.0,8.229353288467772,0.0,8.229353288467772,0.0,0.0
AT1G69120,CRM,1,1,678,pop_IB.0.33.r.50.0,132,4.79,true,12,0,0.0,8.134182398987887,0.0,8.134182398987887,0.0,0.0
AT1G69120,CRM,1,1,678,pop_IB.0.33.f.50.1,536,4.79,false,12,0,0.0,4.917339777593839,0.0,4.917339777593839,0.0,0.0
AT1G69120,CRM,1,1,678,pop_IB.0.33.r.50.2,621,4.79,true,12,0,0.0,5.164981236884075,0.0,5.164981236884075,0.0,0.0
AT1G75240,CRM,1,1,678,pop_IB.0.33.r.57.0,362,5.43,true,11,0,0.0,5.799106887304673,0.0,5.799106887304673,0.0,0.0
AT1G75240,CRM,1,1,678,pop_IB.0.33.r.57.1,447,5.43,true,11,0,0.0,7.56448486161907,0.0,7.56448486161907,0.0,0.0
AT2G01570,CRM,1,1,678,pop_IB.0.33.f.64.0,328,4.93,false,20,1,0.14954029204975663,4.768303263993349,2.1635823515225,5.750012759521391,0.0,0.355496492527559
AT2G22300,CRM,1,1,678,pop_IB.0.33.f.83.0,114,4.86,false,9,0,0.0,7.720052588449368,0.0,7.720052588449371,0.0,0.0
AT2G22300,CRM,1,1,678,pop_IB.0.33.f.83.1,391,4.86,false,9,0,0.0,5.729065063378782,0.0,5.729065063378782,0.0,0.0
AT2G22540,CRM,1,1,678,pop_IB.0.33.f.84.0,578,9.14,false,15,0,0.0,9.365802458838637,0.0,9.365802458838635,0.0,0.0
AT2G32460,CRM,1,1,678,pop_IB.0.33.r.94.0,586,5.16,true,15,1,0.07133058984910837,5.246664953925759,0.07337676246388503,5.224541027614513,0.0,0.34340456890198784
AT2G40260,CRM,1,1,678,pop_IB.0.33.r.100.0,33,6.35,true,15,0,0.0,8.339118490088032,0.0,8.339118490088032,0.0,0.0
AT2G45660,CRM,1,1,678,pop_IB.0.33.r.107.0,22,9.1,true,21,0,0.0,9.62240007412328,0.0,9.62240007412328,0.0,0.0
AT2G45660,CRM,1,1,678,pop_IB.0.33.r.107.1,324,9.1,true,21,1,0.14954029204975663,10.195062327264871,0.15811147705625567,10.26680424097981,0.0,0.3554964925275589
AT2G45660,CRM,1,1,678,pop_IB.0.33.r.107.2,327,9.1,true,21,1,0.14954029204975663,11.296892716686708,0.3855251887822478,11.471821920710969,0.0,0.3554964925275593
AT3G02940,CRM,1,1,678,pop_IB.0.33.r.116.0,305,6.5,true,18,0,0.0,8.160482012834201,0.0,8.160482012834203,0.0,0.0
AT3G08500,CRM,1,1,678,pop_IB.0.33.r.120.0,312,6.09,true,11,0,0.0,6.322768134948663,0.0,6.322768134948663,0.0,0.0
AT3G47500,CRM,1,1,678,pop_IB.0.33.f.143.0,63,5.62,false,19,1,0.04393384673652317,7.665606895589326,0.3931624745008529,7.751401981294863,0.0,0.3385833346587565
AT3G47500,CRM,1,1,678,pop_IB.0.33.f.143.1,372,5.62,false,19,0,0.0,5.904115276909358,0.0,5.904115276909358,0.0,0.0
AT3G54340,CRM,1,1,678,pop_IB.0.33.r.147.0,131,6.46,true,15,1,0.19753086419753085,6.645952097610488,0.0,6.637994858938609,0.014886630427474533,0.3637839091119933
AT3G54340,CRM,1,1,678,pop_IB.0.33.r.147.1,510,6.46,true,15,1,0.3512396694214876,6.601097015399527,0.0,3.530819333818352,3.2925060058134736,0.417759587849942
AT3G54340,CRM,1,1,678,pop_IB.0.33.r.147.2,580,6.46,true,15,0,0.0,8.679751756178801,0.0,8.679751756178801,0.0,0.0
AT3G61150,CRM,1,1,678,pop_IB.0.33.r.152.0,299,6.66,true,11,0,0.0,8.07322963958791,0.0,8.07322963958791,0.0,0.0
AT3G61150,CRM,1,1,678,pop_IB.0.33.r.152.1,397,6.66,true,11,0,0.0,7.475089048393551,0.0,7.475089048393551,0.0,0.0
AT4G00730,CRM,1,1,678,pop_IB.0.33.f.153.0,397,6.94,false,11,0,0.0,8.454590917669616,0.0,8.454590917669616,0.0,0.0
AT4G01500,CRM,1,1,678,pop_IB.0.33.r.155.0,368,6.2,true,16,0,0.0,7.195889158604411,0.0,7.195889158604411,0.0,0.0
AT4G01500,CRM,1,1,678,pop_IB.0.33.f.155.1,624,6.2,false,16,0,0.0,11.9876557648701,0.0,11.987655764870098,0.0,0.0
AT4G16150,CRM,1,1,678,pop_IB.0.33.f.160.0,103,6.71,false,18,1,0.06585743801652892,8.499718436025503,0.008984388463045617,8.502312005574327,0.0,0.34251170591935803
AT4G18960,CRM,1,1,678,pop_IB.0.33.f.164.0,128,7.11,false,19,1,0.19753086419753085,8.192788028424383,0.0,7.963453538632119,0.429045543886628,0.36378390911198655
AT4G18960,CRM,1,1,678,pop_IB.0.33.f.164.1,507,7.11,false,19,1,0.3512396694214876,8.132603749691556,0.0,4.349997354486181,4.05639344889101,0.41775958784994205
AT4G18960,CRM,1,1,678,pop_IB.0.33.f.164.2,577,7.11,false,19,0,0.0,8.6319649966048,0.0,8.631964996604797,0.0,0.0
AT5G04340,CRM,1,1,678,pop_IB.0.33.f.186.0,427,4.51,false,10,0,0.0,4.621655185681042,0.0,4.621655185681041,0.0,0.0
AT5G04390,CRM,1,1,678,pop_IB.0.33.f.187.0,191,4.51,false,11,0,0.0,6.666179059491021,0.0,6.666179059491021,0.0,0.0
AT5G04390,CRM,1,1,678,pop_IB.0.33.r.187.1,314,4.51,true,11,0,0.0,4.899214592594776,0.0,4.899214592594776,0.0,0.0
AT5G04390,CRM,1,1,678,pop_IB.0.33.r.187.2,461,4.51,true,11,1,0.02221941674031057,5.229864168685452,0.0,5.248379433361183,0.11855554000765356,0.3360355849957631
AT5G17430,CRM,1,1,678,pop_IB.0.33.f.206.0,25,6.3,false,20,0,0.0,7.169681683200661,0.0,7.169681683200661,0.0,0.0
AT5G17430,CRM,1,1,678,pop_IB.0.33.f.206.1,26,6.3,false,20,0,0.0,7.331071317159246,0.0,7.331071317159246,0.0,0.0
AT5G17430,CRM,1,1,678,pop_IB.0.33.f.206.2,63,6.3,false,20,1,0.04393384673652317,6.676737782775695,1.4569836326162513,6.994677677193585,0.0,0.3385833346587563
AT5G20240,CRM,1,1,678,pop_IB.0.33.f.208.0,378,5.94,false,14,0,0.0,7.640370672479111,0.0,7.640370672479111,0.0,0.0
AT5G20240,CRM,1,1,678,pop_IB.0.33.r.208.1,579,5.94,true,14,0,0.0,7.952456274369101,0.0,7.952456274369106,0.0,0.0
AT5G46760,CRM,1,1,678,pop_IB.0.33.r.219.0,389,5.33,true,8,0,0.0,5.497904425622757,0.0,5.497904425622757,0.0,0.0
AT5G61850,CRM,1,1,678,pop_IB.0.33.r.233.0,286,10.87,true,19,0,0.0,11.580648181866705,0.0,11.580648181866705,0.0,0.0
AT5G61850,CRM,1,1,678,pop_IB.0.33.f.233.1,286,10.87,false,19,0,0.0,11.445503462425263,0.0,11.445503462425265,0.0,0.0
AT5G62320,CRM,1,1,678,pop_IB.0.33.f.235.0,310,6.83,false,13,0,0.0,7.563875590377114,0.0,7.563875590377114,0.0,0.0
AT5G62470,CRM,1,1,678,pop_IB.0.33.f.237.0,93,6.93,false,18,0,0.0,7.101584608628536,0.0,7.101584608628532,0.0,0.0
AT5G62470,CRM,1,1,678,pop_IB.0.33.f.237.1,97,6.93,false,18,1,0.06585743801652892,8.950628887509017,2.5838239988098874,9.696514628134768,0.0,0.34251170591935154
AT5G64220,CRM,1,1,678,pop_IB.0.33.f.240.0,111,4.07,false,9,1,0.06585743801652892,7.787886731666686,0.06589365174603674,7.806908590453417,0.0,0.34251170591935165
AT5G64220,CRM,1,1,678,pop_IB.0.33.f.240.1,388,4.07,false,9,0,0.0,5.54674477631366,0.0,5.54674477631366,0.0,0.0
AT5G64220,CRM,1,1,678,pop_IB.0.33.r.240.2,603,4.07,true,9,1,0.023806067644070256,4.424988193096672,0.0630284431076161,4.414334441724408,0.0,0.3365317107418678
AT5G65410,CRM,1,1,678,pop_IB.0.33.f.243.0,360,5.82,false,15,0,0.0,5.952311690546532,0.0,5.952311690546532,0.0,0.0
AT5G67450,CRM,1,1,678,pop_IB.0.33.f.248.0,186,4.89,false,11,0,0.0,6.365083236061818,0.0,6.365083236061818,0.0,0.0
AT3G47500,CRM,1,1,678,pop_IB.0.9.f.143.1,64,5.62,false,19,1,0.04393384673652317,0.28587872041096424,1.3100608758603611,0.0,0.0,0.33858333465875684
